screen_name,tweet,polarity,subjectivity,retweet_count,retweet_at,in_reply_to_screen_name,tweet_len,tweet_is_Retweet
BeniceGjb,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
Conservativeshr,"""The titles are one thing but the reality of some of those groups whether they were dissidents of their country of origin"" Abacus

Listen to the list of terror groups Marr reads out.

DON'T VOTE #LABOUR.

#GE2019 #Brexit🇬🇧
https://t.co/OBSAvIVqcb",0.0,0.0,0, @DarrenPlymouth,,246,True
Brexit_TT,Sinn Féin: US intervention was a 'game-changer' in Brexit negotiations #Brexit https://t.co/1Yzvp0CFW7,0.0,0.0,0,,,102,False
piacolson,"Need a very British argument against #Brexit? Here it is: as a result of population ageing and declining fertility, the UK state pension system is unlikely to remain viable without a steady inflow of young immigrant workers from abroad.",-0.05833333333333334,0.35,0, @PolakPolly,,236,True
Godfrey28482926,"Boris working on behalf of Britain:
Delivering Brexit 
Delivering democracy. 
Determined for Britain to succeed
Determined we reach our full potential  
Determined to keep Britain safe
#BorisJohnson  @Conservatives https://t.co/hAXEhhtUQ8",0.2833333333333333,0.6833333333333332,0, @911Amelia,,238,True
Give_Me_TheJist,"Chatter Episode 50 – Dr Birgit Schippers on Big Tech, Mass Surveillance, and the Power of AI https://t.co/Rs7MjDj477 #brexit #podcast",0.0,0.1,0,,,133,False
moirangus,"Why does #DonaldTrump keep saying he predicted #Brexit while in #Scotland day before the #EURef on 23/6 Fake news he didn’arrive in UK ‘til day after 24/6 At his presser this morning he made same claim. Serial liar &amp; idiot🤔
FactCheck: via @thejournal_ie) https://t.co/0HHgFINgHv.",-0.25,0.5625,0,,,283,False
GraceGrace90,"Smart people know
#SNP is the BEST offer.

Independence for Independents.

Best chance to postpone Indy is stop #Brexit and vote no in #indyref2020.

Don't cares, don't want #brexit and prefer #ScotlandinEurope

#SNP has something for everybody. https://t.co/DsfLNlEeEZ",0.7380952380952381,0.4142857142857143,0, @Palayo,,269,True
VisigothRemain,"Born LIAR!!

Q: ""Should the NHS be on the table in trade talks?

Trump: Well I've never really thought about it

#GE2019 #Brexit #NHS https://t.co/Q6JFM2KOa6",-0.1,0.2,0, @Doozy_45,,157,True
fiona_fionnagal,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
AlexWitzleben,"#BorisJohnson shows he cares more about winning than governing. Needing to neutralise #NigelFarage and his #BrexitParty, he made pledges no prudent leader would make https://t.co/Pdvm75H0Xv via @financialtimes #DonaldTrump #Tories #TradeWars #Brexit #Labour #LibDems #FBPE",0.5,0.625,0,,,272,False
OurmanintheNor1,I am the ONLY true #Brexit Candidate in #Darlington https://t.co/xK4nKNZCGy,0.175,0.825,0, @Dave4Darlington,,75,True
MartuskaZuk,"Need a very British argument against #Brexit? Here it is: as a result of population ageing and declining fertility, the UK state pension system is unlikely to remain viable without a steady inflow of young immigrant workers from abroad.",-0.05833333333333334,0.35,0, @PolakPolly,,236,True
theokoulouris,"This is painful - popular Dutch paper depicts #Brexit as a gang rape of the UK by #BorisJohnson et al. whilst @BBCNewsPR, @BBCNews, @BBCPolitics, @bbcpress lets it happen “people walk through nothing to see here” #GE2019 #GE19 #GeneralElection2019 #GeneralElection19 #GTTO",-0.04999999999999999,0.9,0,,,272,False
pking4654,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
SkidRowRadio_YT,"THREAD: The sad decline of @georgegalloway

On last weeks #MOATS, @ggmoats angrily lambasted a caller for suggesting George had been ""disloyal to JC"". The caller was right. Tho he once followed me, I'm now blocked, for questioning his regular attacks on JCs #brexit strategy. 1/",-0.14285714285714285,0.5358608058608059,0,,,278,False
alexa_warrior,"Need a very British argument against #Brexit? Here it is: as a result of population ageing and declining fertility, the UK state pension system is unlikely to remain viable without a steady inflow of young immigrant workers from abroad.",-0.05833333333333334,0.35,0, @PolakPolly,,236,True
bormaennchen,"You aren't in Schengen. You are meant to have proper border checks NOW.

Aside from which, you've said that there will be no border checks on your only land border post-#Brexit.

Other than that... https://t.co/9aFm49iteB",-0.041666666666666664,0.4916666666666667,0, @jamesmb,,221,True
BarbaraNairn,"Secret US-UK trade talks have revealed a threat to some of Scotland’s most famous produce, such as Whisky, Arbroath Smokies, Scottish farmed salmon and Stornoway Black Pudding. #Brexit #GE19 #VoteSNP",0.08666666666666667,0.6266666666666667,0, @HannahB4LiviMP,,199,True
JonathanSindall,"And to anyone thinking, 'Why bother?  Parties never do what they promise anyway', believe it or not, they do!  A recently published study showed that in the UK, some 86% of manifesto pledges were fulfilled - one of the best records in the world. https://t.co/RwUEAaEmpF",0.5,0.275,0, @ProfTimBale,,269,True
AP_Doramaqueen,The Tory manifesto is a word salad of lies. They have no interest in investing in public services. The ERG will ensure we have a hard #Brexit leading to an economic shock that will give them the excuse to inflict their true goal of the UK becoming a deregulated offshore tax haven,0.10972222222222222,0.39305555555555555,0, @cpeedell,,280,True
GitTheBiker,"A big reason for the Leave vote, people were sick of our open door policy dictated by the EU.

We are an island nation but are unable to utilise that defence until we #Brexit 

We can then set out eyes back to the world for trade!",-0.24285714285714288,0.3914285714285714,0,,,230,False
MaureenPickeri5,New post on the polling evidence to date on the #ge19 race in #Scotland. #Brexit #indyref2 https://t.co/A0809eb8Vj,0.13636363636363635,0.45454545454545453,0, @WhatScotsThink,,114,True
David_Lofts,"Bored with #Brexit and #GE2019 today, so here's a picture of me playing some #JohnMartyn songs with Danny Thompson.

Because it's essential to remember the good things from time to time... https://t.co/gvtGu6IrVz",0.06666666666666665,0.6333333333333334,0,,,212,False
gbktas,@Channel4News This is a damn good summary of #GeneralElection2019 - #Corbyn is toxic - people want a @UKLabour they can trust (#Blair) - and #BorisJohnson cannot be trusted - but also shows have people have been groomed to think #Brexit is good - FFS - idiots don’t have a clue,0.19999999999999996,0.6666666666666666,0,,Channel4News,277,False
tbarugahare,@cobbo3 Let her go and demonstrate over #Brexit threat.,0.0,0.0,0,,cobbo3,55,False
allsortsStC,"Polish chef who confronted terrorist on London Bridge and who is in hospital recovering from stab wounds is to be honoured for his bravery by … Poland. You didn't think this would be #Brexit Britain, did you? Needs time for such things. After all, an EU27 national. https://t.co/2uuSg5uYcS",0.0,0.5,0, @DavidHeadViews,,289,True
BeniceGjb,"Smart people know
#SNP is the BEST offer.

Independence for Independents.

Best chance to postpone Indy is stop #Brexit and vote no in #indyref2020.

Don't cares, don't want #brexit and prefer #ScotlandinEurope

#SNP has something for everybody. https://t.co/DsfLNlEeEZ",0.7380952380952381,0.4142857142857143,0, @Palayo,,269,True
victor_ient,"This Poll shows that @LibDems making real progress against @BorisJohnson #brexit 

Same as in #Mogg seat. @nickcoatesnes now THE candidates to beat #Tories 

#Labour party is draining support here 

@bathnesld for a #BrighterFuture https://t.co/q4SHFw08LW",0.1,0.21250000000000002,0, @Wera_Hobhouse,,255,True
aaaaggghhhhh,"I don’t think people realise quite how terrifying a Corbyn administration would be.Nevermind #Brexit .We’d have a Marxist government for the 1st time in our history marking the beginning of catastrophe-it’ll make the ‘70s strikes seem like heaven.
We must #BackBoris RT #BackBoris https://t.co/tZYW8ljBnM",-1.0,1.0,0, @MarnieRiptide,,304,True
Clarityeconomic,"Johnson in 2016: 'I am not using Brexit to become PM'

Johnson in 2019: 'Brexit means I must become PM'

Say 🚫to Brexit and liar Johnson on 12 December by VOTING TACTICALLY against the Tories.

#GE2019 #GeneralElection2019 #Brexit #mondaythoughts https://t.co/7rQk1Aw6sP",0.0,0.0,0, @AdamJSchwarz,,270,True
chkagm,"Laura Pidcock:

""The NHS. Our precious NHS is not safe in the hands of a Conservative government""

#GeneralElection2019 #Brexit #NHS https://t.co/PpHMQlqCL6",0.125,0.75,0, @Doozy_45,,156,True
lorraineSW1,"WATCH:

#SwindonYellowVests Round 43 (30/11/19) Part 3

Marching for #Brexit &amp; #Italexit in the Town Centre &amp; chatting to locals

#BrexitBetrayal 
#BrexitMeansExit
#ParliamentVsThePeople
#JusticeForOurVeterans
#FreeMelanieShaw
#HelpTheHomeless
#NoDeal #WTOBrexit #YellowVestsUK https://t.co/9FsRRsZxlH",-0.2,0.4,0, @TomWho4,,309,True
j1_jo,"I’m making NO apologies for retweeting this. I’d love it if just a few of my followers did.

If our Government can’t support ONE of its subjects, how can it promise to support all its subjects?

#FreeNazanin https://t.co/Ola8EQshu8",0.15,0.35,0, @AlecChops,,231,True
salib0329,#VoteTactically to #GetTheToriesOut and #GetJohnsonOut and for a #FinalSay on #Brexit It's our history at stake! #GTTO #PeoplesVote https://t.co/JfnOIUTaxc,0.0,0.0,0,,,155,False
SailormanIan,"Born LIAR!!

Q: ""Should the NHS be on the table in trade talks?

Trump: Well I've never really thought about it

#GE2019 #Brexit #NHS https://t.co/Q6JFM2KOa6",-0.1,0.2,0, @Doozy_45,,157,True
SLWestend,"To all of the tiring remainers who are bored of the impasse and are considering their #Brexit position, I present to you this brilliant piece from the bed of @Femi_Sorry https://t.co/ObJhiUfzNK",0.13333333333333333,0.6666666666666666,0, @RossWishart,,193,True
stevestannard4,"A reminder of what antisemitism sounds like from the #Labour party.

#GE2019 #Brexit🇬🇧 https://t.co/iuD7NFKpg2",0.0,0.0,0, @DarrenPlymouth,,110,True
jingleanna,"On US Trade Deal

""As a small country on our own, we will be bowled over by a much bigger country like the United States"" 

#GE2019 #Brexit https://t.co/BZWnHDHInM",0.11666666666666665,0.6333333333333333,0, @Doozy_45,,163,True
caterer_carol,"Here is Abacus to help #Labour's cause by handing P45s to MPs in the North.
 
CAR CRASH! I hate the way she says 'do'!

#GE2019 #Brexit🇬🇧  
https://t.co/HxyFjoEUU4",-1.0,0.9,0, @DarrenPlymouth,,163,True
ABilling15,@_BrexitTory @jeremycorbyn what is wrong with you. #Antisemitism #LabourParty #Brexit,-0.5,0.9,0, @stevemcnamara1,,85,True
ocbarchitecture,"Most of the terrorists in the UK are home grown. Born here, brought up here, and radicalised here.
For anyone who thinks that leaving the EU is going to reduce terrorism, I have one thing to say to you.....
You have absolutely no idea what the EU is!
#Brexit #Election2019",0.1875,0.7,0, @markoftheD,,272,True
MinoritySave,"@mcshoor @EnoughI75990245 @anoldbaglady It's not his fault! Who wants to live in a Muslim sh&amp;&amp;t hole? 

It's corrupt Globalist Traitors who betrayed British people and opened floodgates of uncomfortable cultures‼️

Soon white British became a minority in UK 😒

#UKPolitics #GrandRemplacement #Agenda2030 #Brexit #UNEXT https://t.co/DkeZom9dsc",-0.0948051948051948,0.37142857142857144,0,,mcshoor,350,False
El86562179,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
jmshrrsn,"@jude5456 “Kerfuffle” and “exciting”, not really the kind of words I’d use to describe #brexit",0.26666666666666666,0.6333333333333333,0,,jude5456,94,False
RTUKnews,.@realDonaldTrump denies the NHS is 'on the table' for US-UK trade talks post #Brexit as he's in London for NATO summit saying the US doesn't even want it! #TrumpUKVisit https://t.co/4nzP9P7pDu,0.0,0.0,0,,,193,False
EnergyLiveNews,"#Webinar: Blackouts, Batteries and #Brexit: A Review of the #Energy Landscape in 2019
This free webinar will be brought to you live from 11:00 AM on December 10th.
@GridBeyond
https://t.co/dmAcp5SSpF",0.2681818181818182,0.65,0,,,199,False
angelneptustar,"@SkarrattDarren @NAT_AIDS_Trust @BorisJohnson @BorisJohnson article  on gay marriage here, now apologise and really grovel.  As #Mayor he defended gay community vigorously.  

https://t.co/mqa12KiJvG  #borisjohnson   @BackBoris #backboris  #Brexit https://t.co/xgmVsD0eQL",0.3444444444444445,0.45555555555555555,0,,SkarrattDarren,271,False
yhwhuniversity,"@VidorDave @ways_there @KamVTV @LysistrataThem @Rockprincess818 @realDonaldTrump @Doks_Art Don’t listen to Liberal media and their obsession to impeach @POTUS on the only evidence they’ve got = NOTHING!

I’m a #Brexit London born follower of Christ and proud of my @EnglishHeritage

Yet Trump my international #MAGA #KAG President, and. nations and races love him too!",0.35625,0.65,0,,VidorDave,368,False
Jpsw8,"Need a very British argument against #Brexit? Here it is: as a result of population ageing and declining fertility, the UK state pension system is unlikely to remain viable without a steady inflow of young immigrant workers from abroad.",-0.05833333333333334,0.35,0, @PolakPolly,,236,True
CornishSkipper,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
LauraMcAllister,"A lot less fun, but good nonetheless...#GE2019",0.27777777777777773,0.2888888888888889,0,,,46,False
Downsviewduo,"""Prepared and Resilience""

Abacus has no idea what she is talking about, and she never read the report, she's never read any report... ever!

Terrifying... bu comedy gold.

#GE2019 #Brexit🇬🇧  
https://t.co/GekJUuVi3l",-1.0,1.0,0, @DarrenPlymouth,,216,True
frank_dunn,"Margaret Becket #LABOUR candidate in #Derby South is the most undemocratic MP in UK.

❌SHE VOTED AGAINST A GENERAL ELECTION
❌SHE WANTS A SECOND REFERENDUM
❌SHE SUPPORTS JEREMY CORBYN
❌SHE IS HIDING FROM DEBATE
❌SHE IS HIDING FROM YOU

#GE2019 #Brexit 
https://t.co/dzUTBhMnE2",0.1875,0.275,0, @DarrenPlymouth,,275,True
MrDanyil,The honest truth is BREXIT is as Complex as it’s interesting..no one fully understands it...,0.15,0.65,0,,,92,False
RestoreHope_20,@BorisJohnson .@BorisJohnson the #ConservativeParty had nine years to do something about #ChildPoverty. Instead you want #Brexit which will only make more people poor. Enough of your bullshit! #TacticalVoting #ToriesOut #StopBrexit #GeneralElection2019 #TuesdayThoughts https://t.co/GntIcdYi2E,0.024999999999999994,0.65,0,,BorisJohnson,293,False
